threshold,fpr,tpr
0.61776286,0.16512000,0.28224000
0.61770636,0.16520000,0.28232000
0.61768532,0.16528000,0.28240000
0.61763811,0.16528000,0.28272000
0.61762536,0.16528000,0.28288000
0.61762601,0.16528000,0.28280000
0.61770099,0.16528000,0.28232000
0.61766082,0.16528000,0.28248000
0.61765307,0.16528000,0.28256000
0.61764401,0.16528000,0.28264000
0.61758655,0.16536000,0.28320000
0.61760938,0.16536000,0.28296000
0.61760944,0.16536000,0.28288000
0.61759740,0.16536000,0.28312000
0.61760688,0.16536000,0.28304000
0.61756319,0.16536000,0.28328000
0.61753923,0.16544000,0.28328000
0.61752611,0.16552000,0.28328000
0.61750090,0.16552000,0.28336000
0.61746764,0.16560000,0.28336000
0.61743820,0.16560000,0.28344000
0.61734980,0.16568000,0.28352000
0.61734724,0.16568000,0.28360000
0.61740357,0.16568000,0.28344000
0.61725599,0.16576000,0.28400000
0.61731142,0.16576000,0.28360000
0.61727738,0.16576000,0.28376000
0.61726522,0.16576000,0.28392000
0.61726761,0.16576000,0.28384000
0.61729020,0.16576000,0.28368000
0.61724150,0.16584000,0.28400000
0.61716866,0.16592000,0.28400000
0.61716765,0.16592000,0.28408000
0.61715698,0.16600000,0.28408000
0.61714065,0.16608000,0.28416000
0.61715466,0.16608000,0.28408000
0.61710608,0.16616000,0.28424000
0.61708844,0.16616000,0.28440000
0.61709625,0.16616000,0.28432000
0.61710727,0.16616000,0.28416000
0.61707836,0.16616000,0.28448000
0.61707121,0.16624000,0.28448000
0.61704808,0.16624000,0.28456000
0.61700320,0.16632000,0.28456000
0.61698210,0.16640000,0.28456000
0.61697811,0.16648000,0.28464000
0.61697954,0.16648000,0.28456000
0.61696273,0.16656000,0.28464000
0.61690742,0.16656000,0.28472000
0.61690003,0.16656000,0.28488000
0.61689448,0.16656000,0.28496000
0.61690205,0.16656000,0.28480000
0.61687851,0.16664000,0.28496000
0.61685616,0.16664000,0.28504000
0.61681259,0.16672000,0.28512000
0.61683071,0.16672000,0.28504000
0.61672777,0.16680000,0.28528000
0.61669689,0.16680000,0.28536000
0.61679643,0.16680000,0.28512000
0.61679333,0.16680000,0.28520000
0.61666936,0.16680000,0.28544000
0.61658382,0.16688000,0.28576000
0.61664855,0.16688000,0.28552000
0.61663896,0.16688000,0.28568000
0.61664140,0.16688000,0.28560000
0.61666828,0.16688000,0.28544000
0.61656308,0.16696000,0.28576000
0.61653852,0.16704000,0.28584000
0.61654550,0.16704000,0.28576000
0.61651105,0.16712000,0.28584000
0.61643124,0.16720000,0.28584000
0.61637807,0.16728000,0.28600000
0.61638629,0.16728000,0.28592000
0.61642027,0.16728000,0.28584000
0.61636692,0.16728000,0.28608000
0.61633945,0.16736000,0.28624000
0.61623520,0.16736000,0.28656000
0.61631274,0.16736000,0.28640000
0.61636537,0.16736000,0.28616000
0.61636579,0.16736000,0.28608000
0.61620981,0.16736000,0.28672000
0.61621219,0.16736000,0.28664000
0.61625606,0.16736000,0.28648000
0.61633247,0.16736000,0.28632000
0.61619663,0.16744000,0.28680000
0.61619711,0.16744000,0.28672000
0.61615509,0.16752000,0.28680000
0.61613774,0.16752000,0.28688000
0.61611909,0.16760000,0.28688000
0.61607099,0.16768000,0.28688000
0.61605084,0.16776000,0.28688000
0.61604244,0.16784000,0.28688000
0.61604178,0.16784000,0.28696000
0.61603540,0.16792000,0.28696000
0.61603492,0.16800000,0.28696000
0.61597341,0.16808000,0.28696000
0.61592603,0.16816000,0.28712000
0.61586779,0.16816000,0.28728000
0.61591727,0.16816000,0.28720000
0.61597127,0.16816000,0.28696000
0.61592841,0.16816000,0.28704000
0.61578655,0.16824000,0.28760000
0.61584139,0.16824000,0.28736000
0.61584848,0.16824000,0.28728000
0.61581308,0.16824000,0.28752000
0.61581695,0.16824000,0.28744000
0.61578214,0.16832000,0.28760000
0.61577028,0.16832000,0.28768000
0.61576843,0.16840000,0.28768000
0.61574221,0.16848000,0.28776000
0.61575079,0.16848000,0.28768000
0.61573815,0.16856000,0.28776000
0.61568099,0.16872000,0.28792000
0.61568481,0.16872000,0.28784000
0.61568874,0.16872000,0.28776000
0.61563265,0.16880000,0.28800000
0.61565894,0.16880000,0.28792000
0.61560500,0.16888000,0.28824000
0.61561590,0.16888000,0.28816000
0.61561650,0.16888000,0.28808000
0.61563015,0.16888000,0.28800000
0.61558813,0.16896000,0.28824000
0.61558640,0.16904000,0.28824000
0.61558604,0.16904000,0.28832000
0.61558330,0.16904000,0.28840000
0.61555225,0.16912000,0.28880000
0.61554909,0.16912000,0.28888000
0.61556810,0.16912000,0.28856000
0.61555904,0.16912000,0.28864000
0.61555594,0.16912000,0.28872000
0.61557609,0.16912000,0.28848000
0.61558253,0.16912000,0.28840000
0.61548334,0.16920000,0.28896000
0.61552882,0.16920000,0.28888000
0.61544311,0.16928000,0.28920000
0.61548156,0.16928000,0.28896000
0.61546534,0.16928000,0.28904000
0.61546504,0.16928000,0.28912000
0.61543655,0.16936000,0.28928000
0.61542553,0.16944000,0.28944000
0.61543137,0.16944000,0.28928000
0.61542624,0.16944000,0.28936000
0.61538273,0.16952000,0.28960000
0.61525959,0.16952000,0.29000000
0.61525327,0.16952000,0.29008000
0.61528778,0.16952000,0.28968000
0.61519134,0.16952000,0.29024000
0.61538577,0.16952000,0.28952000
0.61528313,0.16952000,0.28976000
0.61526167,0.16952000,0.28992000
0.61526728,0.16952000,0.28984000
0.61540318,0.16952000,0.28944000
0.61521083,0.16952000,0.29016000
0.61518627,0.16960000,0.29024000
0.61517006,0.16960000,0.29032000
0.61512864,0.16960000,0.29056000
0.61514527,0.16960000,0.29048000
0.61516851,0.16960000,0.29040000
0.61511725,0.16968000,0.29064000
0.61512041,0.16968000,0.29056000
0.61504900,0.16976000,0.29080000
0.61509180,0.16976000,0.29064000
0.61507004,0.16976000,0.29072000
0.61504304,0.16976000,0.29088000
0.61503965,0.16984000,0.29088000
0.61503464,0.16992000,0.29088000
0.61502004,0.17000000,0.29088000
0.61499840,0.17008000,0.29088000
0.61498290,0.17008000,0.29096000
0.61496913,0.17016000,0.29096000
0.61496145,0.17024000,0.29104000
0.61496621,0.17024000,0.29096000
0.61495948,0.17024000,0.29112000
0.61490375,0.17032000,0.29136000
0.61490917,0.17032000,0.29128000
0.61491728,0.17032000,0.29120000
0.61493313,0.17032000,0.29112000
0.61474508,0.17040000,0.29216000
0.61481321,0.17040000,0.29160000
0.61484766,0.17040000,0.29144000
0.61474055,0.17040000,0.29224000
0.61483252,0.17040000,0.29152000
0.61480463,0.17040000,0.29184000
0.61475974,0.17040000,0.29200000
0.61490077,0.17040000,0.29136000
0.61477822,0.17040000,0.29192000
0.61475921,0.17040000,0.29208000
0.61480510,0.17040000,0.29176000
0.61481255,0.17040000,0.29168000
0.61473870,0.17056000,0.29224000
0.61462891,0.17064000,0.29256000
0.61460608,0.17064000,0.29264000
0.61463046,0.17064000,0.29248000
0.61472917,0.17064000,0.29224000
0.61471575,0.17064000,0.29232000
0.61468500,0.17064000,0.29240000
0.61459911,0.17072000,0.29264000
0.61459702,0.17080000,0.29264000
0.61455500,0.17080000,0.29288000
0.61458522,0.17080000,0.29272000
0.61456597,0.17080000,0.29280000
0.61453050,0.17088000,0.29288000
0.61452013,0.17096000,0.29296000
0.61445224,0.17096000,0.29304000
0.61443752,0.17096000,0.29312000
0.61452419,0.17096000,0.29288000
0.61436999,0.17104000,0.29320000
0.61428684,0.17104000,0.29352000
0.61439860,0.17104000,0.29312000
0.61432725,0.17104000,0.29344000
0.61428344,0.17104000,0.29360000
0.61436921,0.17104000,0.29328000
0.61433047,0.17104000,0.29336000
0.61428016,0.17112000,0.29360000
0.61422241,0.17112000,0.29384000
0.61426157,0.17112000,0.29376000
0.61426878,0.17112000,0.29368000
0.61419690,0.17120000,0.29392000
0.61420339,0.17120000,0.29384000
0.61409545,0.17128000,0.29400000
0.61413842,0.17128000,0.29392000
0.61409324,0.17136000,0.29400000
0.61406934,0.17144000,0.29400000
0.61403793,0.17152000,0.29408000
0.61402887,0.17152000,0.29416000
0.61405998,0.17152000,0.29400000
0.61402798,0.17160000,0.29416000
0.61399293,0.17168000,0.29416000
0.61397284,0.17176000,0.29416000
0.61393356,0.17184000,0.29416000
0.61388975,0.17192000,0.29424000
0.61389285,0.17192000,0.29416000
0.61388969,0.17200000,0.29424000
0.61388189,0.17200000,0.29432000
0.61387968,0.17208000,0.29432000
0.61387295,0.17208000,0.29440000
0.61386240,0.17216000,0.29456000
0.61387080,0.17216000,0.29440000
0.61386389,0.17216000,0.29448000
0.61386102,0.17224000,0.29456000
0.61386073,0.17232000,0.29456000
0.61381412,0.17240000,0.29472000
0.61383957,0.17240000,0.29456000
0.61382246,0.17240000,0.29464000
0.61375797,0.17248000,0.29504000
0.61379856,0.17248000,0.29472000
0.61376727,0.17248000,0.29488000
0.61377859,0.17248000,0.29480000
0.61370432,0.17248000,0.29520000
0.61376280,0.17248000,0.29496000
0.61374497,0.17248000,0.29512000
0.61369175,0.17256000,0.29520000
0.61367917,0.17264000,0.29520000
0.61361992,0.17272000,0.29520000
0.61361533,0.17272000,0.29528000
0.61360496,0.17280000,0.29528000
0.61358172,0.17288000,0.29528000
0.61357832,0.17288000,0.29536000
0.61355793,0.17296000,0.29544000
0.61356556,0.17296000,0.29536000
0.61353421,0.17304000,0.29544000
0.61352444,0.17312000,0.29544000
0.61351091,0.17320000,0.29544000
0.61348170,0.17320000,0.29576000
0.61350882,0.17320000,0.29552000
0.61348277,0.17320000,0.29568000
0.61349356,0.17320000,0.29560000
0.61346269,0.17328000,0.29584000
0.61348087,0.17328000,0.29576000
0.61341631,0.17328000,0.29592000
0.61338103,0.17328000,0.29600000
0.61336732,0.17336000,0.29600000
0.61334193,0.17336000,0.29608000
0.61329848,0.17344000,0.29616000
0.61328620,0.17344000,0.29624000
0.61324763,0.17344000,0.29632000
0.61322176,0.17344000,0.29640000
0.61333740,0.17344000,0.29608000
0.61321670,0.17352000,0.29648000
0.61321944,0.17352000,0.29640000
0.61318797,0.17360000,0.29664000
0.61321020,0.17360000,0.29648000
0.61318868,0.17360000,0.29656000
0.61318171,0.17368000,0.29664000
0.61316669,0.17376000,0.29664000
0.61312115,0.17376000,0.29680000
0.61312920,0.17376000,0.29672000
0.61312062,0.17384000,0.29680000
0.61308795,0.17392000,0.29688000
0.61311501,0.17392000,0.29680000
0.61308599,0.17400000,0.29688000
0.61300027,0.17408000,0.29704000
0.61300778,0.17408000,0.29696000
0.61304003,0.17408000,0.29688000
0.61297935,0.17416000,0.29704000
0.61295843,0.17416000,0.29712000
0.61295485,0.17424000,0.29712000
0.61289877,0.17432000,0.29712000
0.61287707,0.17432000,0.29720000
0.61286944,0.17432000,0.29728000
0.61284536,0.17440000,0.29728000
0.61280650,0.17440000,0.29736000
0.61276543,0.17440000,0.29760000
0.61279911,0.17440000,0.29744000
0.61275113,0.17440000,0.29768000
0.61259943,0.17448000,0.29848000
0.61261702,0.17448000,0.29840000
0.61264628,0.17448000,0.29816000
0.61266732,0.17448000,0.29776000
0.61264879,0.17448000,0.29808000
0.61265200,0.17448000,0.29800000
0.61265713,0.17448000,0.29792000
0.61263049,0.17448000,0.29832000
0.61272252,0.17448000,0.29768000
0.61263335,0.17448000,0.29824000
0.61266464,0.17448000,0.29784000
0.61259854,0.17456000,0.29848000
0.61254692,0.17456000,0.29856000
0.61253488,0.17456000,0.29864000
0.61253005,0.17456000,0.29872000
0.61248136,0.17456000,0.29880000
0.61247224,0.17456000,0.29888000
0.61247051,0.17464000,0.29888000
0.61244810,0.17464000,0.29896000
0.61243600,0.17464000,0.29912000
0.61243749,0.17464000,0.29904000
0.61242175,0.17472000,0.29920000
0.61242366,0.17472000,0.29912000
0.61240667,0.17480000,0.29928000
0.61236602,0.17480000,0.29944000
0.61239129,0.17480000,0.29936000
0.61241925,0.17480000,0.29920000
0.61236328,0.17488000,0.29944000
0.61236072,0.17488000,0.29952000
0.61230260,0.17488000,0.29968000
0.61231536,0.17488000,0.29960000
0.61229616,0.17496000,0.29968000
0.61227536,0.17496000,0.29976000
0.61215270,0.17504000,0.30000000
0.61219662,0.17504000,0.29992000
0.61226839,0.17504000,0.29976000
0.61221367,0.17504000,0.29984000
0.61214525,0.17512000,0.30000000
0.61204809,0.17512000,0.30032000
0.61204100,0.17512000,0.30048000
0.61212534,0.17512000,0.30016000
0.61212760,0.17512000,0.30008000
0.61204392,0.17512000,0.30040000
0.61199754,0.17512000,0.30056000
0.61207223,0.17512000,0.30024000
0.61198223,0.17520000,0.30064000
0.61199683,0.17520000,0.30056000
0.61195844,0.17528000,0.30072000
0.61198121,0.17528000,0.30064000
0.61188626,0.17536000,0.30096000
0.61190659,0.17536000,0.30088000
0.61192536,0.17536000,0.30072000
0.61191243,0.17536000,0.30080000
0.61186051,0.17536000,0.30112000
0.61183691,0.17536000,0.30120000
0.61187828,0.17536000,0.30104000
0.61177427,0.17544000,0.30128000
0.61177450,0.17544000,0.30120000
0.61176121,0.17544000,0.30136000
0.61175048,0.17552000,0.30136000
0.61174643,0.17560000,0.30136000
0.61172533,0.17568000,0.30144000
0.61173809,0.17568000,0.30136000
0.61166638,0.17576000,0.30152000
0.61168075,0.17576000,0.30144000
0.61165267,0.17584000,0.30152000
0.61164576,0.17592000,0.30152000
0.61161900,0.17600000,0.30152000
0.61160183,0.17608000,0.30152000
0.61157572,0.17616000,0.30152000
0.61157542,0.17624000,0.30152000
0.61157507,0.17624000,0.30160000
0.61155242,0.17632000,0.30160000
0.61152244,0.17632000,0.30168000
0.61148119,0.17640000,0.30184000
0.61150396,0.17640000,0.30168000
0.61148989,0.17640000,0.30176000
0.61147672,0.17640000,0.30200000
0.61148030,0.17640000,0.30192000
0.61147439,0.17648000,0.30200000
0.61137623,0.17656000,0.30248000
0.61142415,0.17656000,0.30224000
0.61141127,0.17656000,0.30240000
0.61146510,0.17656000,0.30208000
0.61146683,0.17656000,0.30200000
0.61144340,0.17656000,0.30216000
0.61141723,0.17656000,0.30232000
0.61134011,0.17664000,0.30264000
0.61135948,0.17664000,0.30256000
0.61137539,0.17664000,0.30248000
0.61130887,0.17672000,0.30264000
0.61130273,0.17680000,0.30264000
0.61125779,0.17688000,0.30264000
0.61120272,0.17688000,0.30272000
0.61118948,0.17696000,0.30272000
0.61117810,0.17704000,0.30280000
0.61117965,0.17704000,0.30272000
0.61113948,0.17712000,0.30288000
0.61114591,0.17712000,0.30280000
0.61111873,0.17712000,0.30312000
0.61113352,0.17712000,0.30304000
0.61113864,0.17712000,0.30296000
0.61110193,0.17720000,0.30312000
0.61108345,0.17728000,0.30312000
0.61104071,0.17736000,0.30312000
0.61094016,0.17736000,0.30328000
0.61099726,0.17736000,0.30320000
0.61093360,0.17744000,0.30328000
0.61089826,0.17752000,0.30352000
0.61088711,0.17752000,0.30360000
0.61090922,0.17752000,0.30336000
0.61091238,0.17752000,0.30328000
0.61089951,0.17752000,0.30344000
0.61083406,0.17760000,0.30368000
0.61088473,0.17760000,0.30360000
0.61076510,0.17768000,0.30376000
0.61081350,0.17768000,0.30368000
0.61075181,0.17776000,0.30376000
0.61074364,0.17784000,0.30376000
0.61073530,0.17792000,0.30376000
0.61070335,0.17800000,0.30384000
0.61072153,0.17800000,0.30376000
0.61064345,0.17808000,0.30392000
0.61066991,0.17808000,0.30384000
0.61063856,0.17816000,0.30392000
0.61062795,0.17824000,0.30400000
0.61063427,0.17824000,0.30392000
0.61062056,0.17840000,0.30400000
0.61059052,0.17848000,0.30400000
0.61055386,0.17856000,0.30400000
0.61052263,0.17864000,0.30408000
0.61053199,0.17864000,0.30400000
0.61050880,0.17872000,0.30408000
0.61045575,0.17880000,0.30432000
0.61044586,0.17880000,0.30448000
0.61041325,0.17880000,0.30464000
0.61049104,0.17880000,0.30424000
0.61049467,0.17880000,0.30416000
0.61044818,0.17880000,0.30440000
0.61050528,0.17880000,0.30408000
0.61042190,0.17880000,0.30456000
0.61041236,0.17888000,0.30464000
0.61039442,0.17896000,0.30480000
0.61040014,0.17896000,0.30472000
0.61040133,0.17896000,0.30464000
0.61035907,0.17896000,0.30488000
0.61028075,0.17904000,0.30504000
0.61033028,0.17904000,0.30488000
0.61026233,0.17904000,0.30512000
0.61016500,0.17904000,0.30536000
0.61020797,0.17904000,0.30520000
0.61031199,0.17904000,0.30496000
0.61015165,0.17904000,0.30544000
0.61019832,0.17904000,0.30528000
0.61013287,0.17912000,0.30544000
0.61010700,0.17920000,0.30544000
0.61003619,0.17928000,0.30544000
0.61003500,0.17936000,0.30544000
0.60996854,0.17944000,0.30560000
0.60998732,0.17944000,0.30552000
0.61002231,0.17944000,0.30544000
0.60995591,0.17952000,0.30560000
0.60994130,0.17952000,0.30568000
0.60993040,0.17960000,0.30568000
0.60987866,0.17968000,0.30576000
0.60989916,0.17968000,0.30568000
0.60983902,0.17976000,0.30576000
0.60978520,0.17984000,0.30584000
0.60981750,0.17984000,0.30576000
0.60977972,0.17984000,0.30592000
0.60976493,0.17992000,0.30608000
0.60977119,0.17992000,0.30600000
0.60977322,0.17992000,0.30592000
0.60974187,0.18000000,0.30624000
0.60969812,0.18000000,0.30632000
0.60974932,0.18000000,0.30608000
0.60974669,0.18000000,0.30616000
0.60969621,0.18008000,0.30632000
0.60969532,0.18008000,0.30640000
0.60967815,0.18008000,0.30648000
0.60962850,0.18016000,0.30656000
0.60962212,0.18016000,0.30664000
0.60964787,0.18016000,0.30648000
0.60958761,0.18024000,0.30664000
0.60957444,0.18032000,0.30664000
0.60956806,0.18040000,0.30664000
0.60956174,0.18040000,0.30672000
0.60956091,0.18048000,0.30672000
0.60952139,0.18056000,0.30672000
0.60950541,0.18064000,0.30672000
0.60936272,0.18072000,0.30720000
0.60947436,0.18072000,0.30672000
0.60942101,0.18072000,0.30696000
0.60942835,0.18072000,0.30688000
0.60946733,0.18072000,0.30680000
0.60938191,0.18072000,0.30712000
0.60939592,0.18072000,0.30704000
0.60935992,0.18080000,0.30720000
0.60935640,0.18080000,0.30728000
0.60932380,0.18088000,0.30728000
0.60927051,0.18096000,0.30760000
0.60928088,0.18096000,0.30752000
0.60928565,0.18096000,0.30744000
0.60929942,0.18096000,0.30736000
0.60931456,0.18096000,0.30728000
0.60926008,0.18104000,0.30760000
0.60923362,0.18112000,0.30768000
0.60925192,0.18112000,0.30760000
0.60918325,0.18120000,0.30776000
0.60918486,0.18120000,0.30768000
0.60915715,0.18120000,0.30800000
0.60917270,0.18120000,0.30792000
0.60917801,0.18120000,0.30784000
0.60905868,0.18128000,0.30808000
0.60910946,0.18128000,0.30800000
0.60903537,0.18128000,0.30816000
0.60902345,0.18136000,0.30816000
0.60899484,0.18144000,0.30816000
0.60897559,0.18144000,0.30824000
0.60894817,0.18160000,0.30824000
0.60890734,0.18168000,0.30824000
0.60890210,0.18168000,0.30832000
0.60889691,0.18176000,0.30832000
0.60889328,0.18184000,0.30832000
0.60888577,0.18192000,0.30832000
0.60885119,0.18200000,0.30840000
0.60888201,0.18200000,0.30832000
0.60883325,0.18208000,0.30840000
0.60881573,0.18216000,0.30840000
0.60880744,0.18216000,0.30848000
0.60879129,0.18232000,0.30848000
0.60874796,0.18240000,0.30872000
0.60875380,0.18240000,0.30856000
0.60875219,0.18240000,0.30864000
0.60877919,0.18240000,0.30848000
0.60873926,0.18248000,0.30872000
0.60873896,0.18256000,0.30872000
0.60866129,0.18264000,0.30880000
0.60871154,0.18264000,0.30872000
0.60865295,0.18272000,0.30888000
0.60865951,0.18272000,0.30880000
0.60862529,0.18280000,0.30904000
